detalle_id,pedido_id,producto_id,cantidad,precio_lista,precio_unitario,costo_unitario,descuento_aplicado
1903,1722,19,1,103.5,98.32,40.99,0.05
1904,1722,9,1,460.0,414.0,242.54,0.1
1905,2059,9,1,460.0,460.0,241.68,0.0
1906,2059,3,1,690.0,690.0,449.83,0.0
1907,1518,46,2,9.2,9.2,3.64,0.0
1908,1459,30,1,11.5,11.5,4.61,0.0
1909,1423,2,1,1380.0,1380.0,911.91,0.0
1910,1993,29,1,18.4,18.4,7.4,0.0
1911,1276,33,2,17.25,16.39,6.85,0.05
1912,2235,13,1,1265.0,1265.0,900.79,0.0
1913,2235,20,1,13.8,13.8,5.53,0.0
1914,2610,17,1,34.5,34.5,13.98,0.0
1915,2579,8,1,322.0,305.9,225.01,0.05
1916,2658,6,1,977.5,977.5,685.01,0.0
1917,2624,37,1,25.3,25.3,9.93,0.0
1918,1669,25,1,32.2,32.2,12.97,0.0
1919,2515,29,2,18.4,18.4,7.41,0.0
1920,2141,23,1,40.25,40.25,16.23,0.0
1921,2141,5,1,1840.0,1840.0,1323.67,0.0
1922,1938,1,1,1610.0,1610.0,1068.79,0.0
1923,1938,13,1,1265.0,1265.0,905.4,0.0
1924,2451,44,1,18.4,17.48,7.22,0.05
1925,2091,3,1,690.0,690.0,459.07,0.0
1926,2091,26,1,51.75,51.75,20.26,0.0
1927,2573,46,1,9.2,9.2,3.64,0.0
1928,1189,3,1,690.0,690.0,453.31,0.0
1929,1741,17,2,34.5,31.05,13.79,0.1
1930,1741,37,1,25.3,25.3,10.1,0.0
1931,1318,20,1,13.8,13.8,5.56,0.0
1932,1896,20,1,13.8,13.8,5.44,0.0
1933,1852,39,1,13.8,13.8,5.53,0.0
1934,2053,39,2,13.8,13.11,5.51,0.05
1935,1494,37,1,25.3,25.3,9.99,0.0
1936,1828,33,1,17.25,17.25,6.79,0.0
1937,1405,29,1,18.4,18.4,7.21,0.0
1938,1300,38,1,40.25,40.25,16.34,0.0
1939,1300,21,1,20.7,20.7,8.19,0.0
1940,1300,5,1,1840.0,1840.0,1320.78,0.0
1941,1419,19,1,103.5,103.5,41.84,0.0
1942,1137,45,1,11.5,11.5,4.56,0.0
1943,1589,27,1,36.8,36.8,14.44,0.0
1944,1825,24,2,13.8,13.8,5.56,0.0
1945,1825,39,1,13.8,13.8,5.49,0.0
1946,2022,22,1,25.3,25.3,9.9,0.0
1947,2177,44,1,18.4,18.4,7.28,0.0
1948,1344,16,1,17.25,17.25,6.99,0.0
1949,1344,13,1,1265.0,1265.0,913.36,0.0
1950,1973,41,2,51.75,51.75,20.84,0.0
1951,1973,24,1,13.8,13.8,5.55,0.0
1952,1614,32,1,20.7,20.7,8.3,0.0
1953,1614,39,1,13.8,13.8,5.44,0.0
1954,1614,4,1,402.5,402.5,267.13,0.0
1955,1863,4,1,402.5,402.5,270.46,0.0
1956,1401,27,1,36.8,36.8,14.82,0.0
1957,1588,17,1,34.5,34.5,13.99,0.0
1958,1229,13,1,1265.0,1265.0,908.93,0.0
1959,1229,5,1,1840.0,1840.0,1288.69,0.0
1960,1850,45,2,11.5,11.5,4.67,0.0
1961,1850,39,2,13.8,13.8,5.44,0.0
1962,1468,17,1,34.5,34.5,13.67,0.0
1963,2240,49,1,33.35,33.35,13.41,0.0
1964,1471,47,1,20.7,20.7,8.14,0.0
1965,2406,9,1,460.0,460.0,240.89,0.0
1966,2406,40,2,32.2,32.2,12.87,0.0
1967,2085,50,1,46.0,41.4,18.59,0.1
1968,1601,30,1,11.5,11.5,4.5,0.0
1969,2160,13,1,1265.0,1265.0,881.22,0.0
1970,1214,22,2,25.3,25.3,9.95,0.0
1971,1148,50,1,46.0,46.0,18.7,0.0
1972,1247,13,1,1265.0,1265.0,891.8,0.0
1973,1365,19,1,103.5,103.5,41.28,0.0
1974,2238,47,1,20.7,20.7,8.2,0.0
1975,1720,39,1,13.8,13.8,5.45,0.0
1976,1720,38,1,40.25,38.24,16.09,0.05
1977,1817,8,1,322.0,305.9,224.85,0.05
1978,1817,5,1,1840.0,1840.0,1294.98,0.0
1979,2280,4,1,402.5,382.37,262.65,0.05
1980,2280,2,1,1380.0,1380.0,915.32,0.0
1981,1293,21,1,20.7,20.7,8.31,0.0
1982,2358,45,1,11.5,11.5,4.57,0.0
1983,2256,20,1,13.8,13.8,5.42,0.0
1984,1256,39,1,13.8,13.8,5.42,0.0
1985,2046,22,1,25.3,25.3,10.14,0.0
1986,2381,3,1,690.0,655.5,453.09,0.05
1987,1340,27,2,36.8,36.8,14.64,0.0
1988,2021,18,1,28.75,27.31,11.53,0.05
1989,2342,24,2,13.8,13.11,5.46,0.05
1990,1788,5,1,1840.0,1748.0,1320.69,0.05
1991,1788,6,1,977.5,977.5,703.64,0.0
1992,2641,11,1,92.0,92.0,48.27,0.0
1993,2209,46,1,9.2,9.2,3.72,0.0
1994,2239,2,1,1380.0,1380.0,934.88,0.0
1995,2239,14,1,747.5,747.5,525.7,0.0
1996,2642,23,1,40.25,40.25,15.86,0.0
1997,1746,7,1,805.0,805.0,582.0,0.0
1998,1888,31,1,9.2,9.2,3.69,0.0
1999,1284,31,1,9.2,9.2,3.74,0.0
2000,1611,1,1,1610.0,1610.0,1072.66,0.0
2001,1809,10,1,51.75,51.75,27.63,0.0
2002,1809,3,1,690.0,690.0,457.56,0.0
2003,2031,44,1,18.4,18.4,7.42,0.0
2004,1403,5,1,1840.0,1840.0,1298.41,0.0
2005,1403,6,1,977.5,879.75,692.88,0.1
2006,2435,16,2,17.25,17.25,6.76,0.0
2007,2303,29,2,18.4,18.4,7.45,0.0
2008,2249,8,1,322.0,322.0,231.54,0.0
2009,2249,6,1,977.5,977.5,695.03,0.0
2010,2459,48,1,17.25,17.25,6.86,0.0
2011,1378,11,1,92.0,82.8,48.21,0.1
2012,1378,3,1,690.0,690.0,462.59,0.0
2013,2094,9,1,460.0,460.0,244.06,0.0
2014,1986,27,1,36.8,36.8,14.44,0.0
2015,1296,15,1,69.0,69.0,48.13,0.0
2016,1296,16,1,17.25,15.52,6.9,0.1
2017,1296,5,1,1840.0,1840.0,1321.98,0.0
2018,2228,8,1,322.0,322.0,230.29,0.0
2019,2228,44,1,18.4,18.4,7.29,0.0
2020,2228,15,1,69.0,69.0,48.79,0.0
2021,2158,37,1,25.3,25.3,10.21,0.0
2022,2120,29,1,18.4,18.4,7.24,0.0
2023,1972,2,1,1380.0,1242.0,918.12,0.1
2024,2476,38,1,40.25,40.25,16.18,0.0
2025,2537,47,1,20.7,20.7,8.28,0.0
2026,2537,21,1,20.7,18.63,8.37,0.1
2027,1498,12,1,287.5,287.5,151.6,0.0
2028,1498,3,1,690.0,690.0,451.51,0.0
2029,2522,33,1,17.25,16.39,6.95,0.05
2030,1630,42,1,36.8,33.12,14.43,0.1
2031,1630,46,1,9.2,9.2,3.66,0.0
2032,2253,7,1,805.0,805.0,573.6,0.0
2033,2030,16,1,17.25,17.25,6.88,0.0
2034,1634,49,1,33.35,33.35,13.25,0.0
2035,1180,26,1,51.75,51.75,20.55,0.0
2036,1450,49,2,33.35,33.35,13.1,0.0
2037,1581,9,1,460.0,460.0,243.19,0.0
2038,1917,9,1,460.0,460.0,247.31,0.0
2039,1917,3,1,690.0,690.0,455.5,0.0
2040,2487,45,1,11.5,11.5,4.6,0.0
2041,2652,38,1,40.25,40.25,16.05,0.0
2042,2652,36,1,20.7,20.7,8.11,0.0
2043,1145,21,1,20.7,20.7,8.19,0.0
2044,1145,2,1,1380.0,1380.0,914.26,0.0
2045,1358,4,1,402.5,402.5,270.17,0.0
2046,2582,35,1,46.0,46.0,18.51,0.0
2047,1235,30,1,11.5,10.35,4.57,0.1
2048,1239,42,1,36.8,36.8,14.87,0.0
2049,1869,43,1,63.25,63.25,25.13,0.0
2050,1868,37,1,25.3,25.3,10.24,0.0
2051,1868,47,1,20.7,20.7,8.19,0.0
2052,2319,2,1,1380.0,1380.0,934.63,0.0
2053,2360,50,1,46.0,46.0,18.49,0.0
2054,2636,7,1,805.0,805.0,573.68,0.0
2055,2636,14,1,747.5,747.5,530.89,0.0
2056,2161,26,2,51.75,46.58,20.61,0.1
2057,1477,35,1,46.0,46.0,18.68,0.0
2058,1477,5,1,1840.0,1840.0,1281.58,0.0
2059,1477,20,1,13.8,13.11,5.55,0.05
2060,2011,47,1,20.7,20.7,8.18,0.0
2061,2011,38,1,40.25,38.24,16.38,0.05
2062,2011,26,1,51.75,51.75,20.74,0.0
2063,1847,6,1,977.5,977.5,682.43,0.0
2064,1150,1,1,1610.0,1610.0,1062.84,0.0
2065,1754,15,1,69.0,69.0,48.31,0.0
2066,1479,24,1,13.8,13.8,5.52,0.0
2067,1958,47,1,20.7,20.7,8.12,0.0
2068,2657,18,1,28.75,28.75,11.69,0.0
2069,2657,41,2,51.75,51.75,20.87,0.0
2070,2614,16,1,17.25,17.25,7.01,0.0
2071,2292,25,2,32.2,30.59,12.74,0.05
2072,1683,23,1,40.25,40.25,16.14,0.0
2073,2531,9,1,460.0,460.0,246.58,0.0
2074,1439,33,1,17.25,17.25,6.99,0.0
2075,1916,41,1,51.75,46.58,20.77,0.1
2076,2106,38,2,40.25,36.22,15.9,0.1
2077,2252,8,1,322.0,322.0,226.57,0.0
2078,2252,5,1,1840.0,1748.0,1287.75,0.05
2079,1205,16,1,17.25,17.25,6.85,0.0
2080,1225,22,1,25.3,25.3,10.08,0.0
2081,1955,20,2,13.8,13.8,5.6,0.0
2082,1216,45,1,11.5,11.5,4.63,0.0
2083,2460,31,1,9.2,9.2,3.71,0.0
2084,2245,17,1,34.5,34.5,13.83,0.0
2085,2186,22,1,25.3,25.3,10.2,0.0
2086,2147,36,1,20.7,20.7,8.28,0.0
2087,1291,19,1,103.5,103.5,40.84,0.0
2088,2627,29,1,18.4,18.4,7.42,0.0
2089,1701,10,1,51.75,51.75,27.86,0.0
2090,1584,43,2,63.25,63.25,24.95,0.0
2091,1618,37,1,25.3,25.3,10.2,0.0
2092,1695,21,1,20.7,20.7,8.15,0.0
2093,1792,32,1,20.7,20.7,8.33,0.0
2094,1796,31,1,9.2,9.2,3.7,0.0
2095,2270,6,1,977.5,977.5,689.22,0.0
2096,2270,9,1,460.0,460.0,247.28,0.0
2097,2489,38,1,40.25,40.25,16.05,0.0
2098,2207,35,2,46.0,43.7,18.7,0.05
2099,2207,27,1,36.8,36.8,14.65,0.0
2100,1937,7,1,805.0,805.0,572.59,0.0
2101,1362,50,1,46.0,46.0,18.52,0.0
2102,1290,1,1,1610.0,1610.0,1084.86,0.0
2103,2257,47,2,20.7,20.7,8.34,0.0
2104,2257,49,1,33.35,33.35,13.05,0.0
2105,2468,38,1,40.25,40.25,16.06,0.0
2106,1510,43,1,63.25,63.25,25.54,0.0
2107,1999,6,1,977.5,977.5,705.9,0.0
2108,1999,3,1,690.0,690.0,465.56,0.0
2109,1999,1,1,1610.0,1610.0,1076.75,0.0
2110,1945,2,1,1380.0,1380.0,900.98,0.0
2111,1945,45,1,11.5,11.5,4.64,0.0
2112,1350,9,1,460.0,460.0,247.49,0.0
2113,1381,35,1,46.0,46.0,18.15,0.0
2114,2576,16,1,17.25,17.25,6.91,0.0
2115,1151,42,1,36.8,36.8,14.87,0.0
2116,2379,11,1,92.0,92.0,49.68,0.0
2117,2041,16,1,17.25,17.25,6.93,0.0
2118,1694,8,1,322.0,322.0,227.13,0.0
2119,1818,33,1,17.25,15.52,6.89,0.1
2120,1257,12,1,287.5,287.5,152.22,0.0
2121,1257,10,1,51.75,51.75,27.6,0.0
2122,1312,32,1,20.7,20.7,8.24,0.0
2123,1312,50,1,46.0,46.0,18.2,0.0
2124,1312,23,2,40.25,36.22,16.17,0.1
2125,1473,8,1,322.0,322.0,232.37,0.0
2126,2637,50,1,46.0,43.7,18.58,0.05
2127,1964,44,1,18.4,18.4,7.38,0.0
2128,2047,45,1,11.5,11.5,4.59,0.0
2129,1236,36,1,20.7,19.66,8.24,0.05
2130,1236,20,1,13.8,13.8,5.53,0.0
2131,1166,35,1,46.0,46.0,18.21,0.0
2132,1166,23,2,40.25,40.25,16.01,0.0
2133,1691,41,1,51.75,51.75,20.56,0.0
2134,2316,3,1,690.0,690.0,456.26,0.0
2135,2356,41,1,51.75,51.75,20.99,0.0
2136,1627,49,1,33.35,30.01,13.55,0.1
2137,1768,37,1,25.3,25.3,10.0,0.0
2138,1982,44,2,18.4,18.4,7.29,0.0
2139,1997,24,1,13.8,13.8,5.4,0.0
2140,2410,29,2,18.4,17.48,7.21,0.05
2141,2202,13,1,1265.0,1265.0,898.28,0.0
2142,2111,15,1,69.0,69.0,49.86,0.0
2143,2111,5,1,1840.0,1656.0,1331.34,0.1
2144,1411,13,1,1265.0,1201.75,886.57,0.05
2145,2265,47,2,20.7,20.7,8.36,0.0
2146,1274,5,1,1840.0,1840.0,1330.53,0.0
2147,2401,39,1,13.8,13.8,5.49,0.0
2148,2401,14,1,747.5,747.5,521.9,0.0
2149,2187,38,2,40.25,40.25,16.29,0.0
2150,1926,19,1,103.5,98.32,40.91,0.05
2151,1926,47,1,20.7,20.7,8.28,0.0
2152,1367,48,1,17.25,17.25,6.77,0.0
2153,1934,21,1,20.7,20.7,8.29,0.0
2154,1162,25,1,32.2,32.2,12.96,0.0
2155,1211,31,1,9.2,9.2,3.65,0.0
2156,1277,33,1,17.25,17.25,6.87,0.0
2157,1573,27,1,36.8,36.8,14.54,0.0
2158,2387,23,2,40.25,38.24,16.28,0.05
2159,2387,7,1,805.0,805.0,576.37,0.0
2160,2387,15,1,69.0,69.0,49.56,0.0
2161,2331,22,2,25.3,25.3,10.01,0.0
2162,2331,21,1,20.7,20.7,8.41,0.0
2163,2321,41,1,51.75,46.58,20.72,0.1
2164,1255,50,2,46.0,46.0,18.67,0.0
2165,1451,22,1,25.3,25.3,9.93,0.0
2166,1451,50,1,46.0,46.0,18.36,0.0
2167,1451,9,1,460.0,437.0,243.44,0.05
2168,1451,3,1,690.0,690.0,465.21,0.0
2169,2362,43,1,63.25,63.25,25.16,0.0
2170,2191,40,1,32.2,30.59,12.7,0.05
2171,2481,28,1,63.25,63.25,25.38,0.0
2172,1784,10,1,51.75,51.75,27.72,0.0
2173,1784,3,1,690.0,690.0,461.41,0.0
2174,2429,34,1,33.35,33.35,13.11,0.0
2175,1924,45,1,11.5,11.5,4.68,0.0
2176,2168,36,1,20.7,20.7,8.1,0.0
2177,1854,43,1,63.25,63.25,24.86,0.0
2178,1854,41,1,51.75,51.75,20.74,0.0
2179,1854,19,1,103.5,103.5,41.37,0.0
2180,1774,41,1,51.75,51.75,20.37,0.0
2181,1260,3,1,690.0,690.0,452.36,0.0
2182,1260,4,1,402.5,402.5,263.29,0.0
2183,2032,48,1,17.25,17.25,6.78,0.0
2184,1724,20,1,13.8,13.8,5.61,0.0
2185,1827,30,1,11.5,10.92,4.55,0.05
2186,2082,4,1,402.5,402.5,264.51,0.0
2187,2082,2,1,1380.0,1380.0,930.71,0.0
2188,1244,48,2,17.25,17.25,6.97,0.0
2189,1320,18,2,28.75,27.31,11.34,0.05
2190,2364,49,1,33.35,33.35,13.44,0.0
2191,2364,10,1,51.75,51.75,27.89,0.0
2192,1918,22,1,25.3,25.3,10.14,0.0
2193,1918,46,1,9.2,9.2,3.66,0.0
2194,1813,50,1,46.0,46.0,18.65,0.0
2195,2566,25,1,32.2,32.2,12.73,0.0
2196,1765,20,2,13.8,13.8,5.53,0.0
2197,2555,43,2,63.25,63.25,25.28,0.0
2198,1750,1,1,1610.0,1610.0,1067.97,0.0
2199,1750,13,1,1265.0,1201.75,886.32,0.05
2200,1487,26,1,51.75,51.75,20.42,0.0
2201,1594,23,1,40.25,40.25,16.24,0.0
2202,1519,25,1,32.2,28.98,12.6,0.1
2203,2391,28,1,63.25,63.25,25.31,0.0
2204,1615,26,1,51.75,51.75,20.74,0.0
2205,1800,27,1,36.8,36.8,14.45,0.0
2206,1898,26,1,51.75,51.75,20.97,0.0
2207,1208,22,1,25.3,25.3,10.26,0.0
2208,1208,36,1,20.7,20.7,8.24,0.0
2209,2140,30,1,11.5,11.5,4.56,0.0
2210,1360,42,1,36.8,36.8,14.87,0.0
2211,1652,36,1,20.7,20.7,8.14,0.0
2212,1531,38,1,40.25,40.25,15.99,0.0
2213,1469,23,1,40.25,40.25,16.16,0.0
2214,2313,36,2,20.7,20.7,8.4,0.0
2215,2313,3,1,690.0,690.0,455.04,0.0
2216,2289,5,1,1840.0,1748.0,1326.27,0.05
2217,2424,41,1,51.75,51.75,20.27,0.0
2218,1960,9,1,460.0,460.0,248.03,0.0
2219,1960,3,1,690.0,690.0,457.44,0.0
2220,1452,26,1,51.75,51.75,20.86,0.0
2221,1831,4,1,402.5,402.5,266.61,0.0
2222,1831,1,1,1610.0,1610.0,1079.42,0.0
2223,2306,27,1,36.8,34.96,14.96,0.05
2224,2306,26,1,51.75,51.75,20.34,0.0
2225,1913,2,1,1380.0,1311.0,929.95,0.05
2226,1913,1,1,1610.0,1610.0,1055.52,0.0
2227,2326,5,1,1840.0,1840.0,1291.31,0.0
2228,2080,16,1,17.25,17.25,6.97,0.0
2229,2241,45,2,11.5,11.5,4.6,0.0
2230,2370,8,1,322.0,322.0,224.92,0.0
2231,2370,24,1,13.8,13.8,5.61,0.0
2232,2370,5,1,1840.0,1840.0,1283.41,0.0
2233,2010,13,1,1265.0,1265.0,889.34,0.0
2234,1503,39,1,13.8,13.8,5.43,0.0
2235,2266,41,1,51.75,51.75,20.35,0.0
2236,2131,25,1,32.2,32.2,13.05,0.0
2237,1984,29,1,18.4,18.4,7.34,0.0
2238,2004,32,1,20.7,20.7,8.35,0.0
2239,1874,45,2,11.5,11.5,4.64,0.0
2240,2118,42,1,36.8,36.8,14.89,0.0
2241,2197,27,1,36.8,36.8,14.52,0.0
2242,2590,22,2,25.3,25.3,9.92,0.0
2243,2590,26,1,51.75,51.75,20.25,0.0
2244,2309,25,1,32.2,32.2,12.69,0.0
2245,2308,39,1,13.8,13.8,5.51,0.0
2246,1851,5,1,1840.0,1840.0,1316.49,0.0
2247,2397,48,2,17.25,17.25,6.78,0.0
2248,1697,2,1,1380.0,1380.0,913.8,0.0
2249,2149,8,1,322.0,322.0,225.63,0.0
2250,2149,9,1,460.0,460.0,242.62,0.0
2251,1849,34,1,33.35,33.35,13.51,0.0
2252,1707,2,1,1380.0,1380.0,927.0,0.0
2253,2470,4,1,402.5,402.5,267.5,0.0
2254,2470,24,1,13.8,13.8,5.51,0.0
2255,2470,1,1,1610.0,1610.0,1064.66,0.0
2256,2072,46,1,9.2,9.2,3.65,0.0
2257,1757,12,1,287.5,287.5,150.27,0.0
2258,1232,46,1,9.2,9.2,3.71,0.0
2259,1232,1,1,1610.0,1610.0,1067.68,0.0
2260,1232,39,1,13.8,13.8,5.46,0.0
2261,1631,35,2,46.0,46.0,18.43,0.0
2262,1801,43,2,63.25,63.25,25.24,0.0
2263,1670,12,1,287.5,287.5,153.9,0.0
2264,1389,7,1,805.0,805.0,572.92,0.0
2265,1389,5,1,1840.0,1840.0,1291.96,0.0
2266,1454,16,2,17.25,17.25,6.99,0.0
2267,2042,4,1,402.5,402.5,266.6,0.0
2268,1370,28,1,63.25,63.25,25.53,0.0
2269,1475,16,1,17.25,17.25,6.91,0.0
2270,1226,26,1,51.75,51.75,20.66,0.0
2271,2044,7,1,805.0,805.0,566.75,0.0
2272,2411,26,1,51.75,49.16,20.44,0.05
2273,1508,47,2,20.7,20.7,8.12,0.0
2274,1508,50,1,46.0,46.0,18.13,0.0
2275,1289,31,2,9.2,9.2,3.6,0.0
2276,1155,23,1,40.25,36.22,16.37,0.1
2277,1332,9,1,460.0,460.0,240.0,0.0
2278,1717,26,1,51.75,51.75,20.24,0.0
2279,1714,41,1,51.75,51.75,20.28,0.0
2280,2014,16,1,17.25,17.25,6.83,0.0
2281,1396,19,1,103.5,103.5,41.32,0.0
2282,2173,49,2,33.35,33.35,13.1,0.0
2283,2376,37,2,25.3,25.3,10.3,0.0
2284,2033,37,1,25.3,25.3,10.09,0.0
2285,2415,50,1,46.0,46.0,18.21,0.0
2286,2546,47,2,20.7,20.7,8.38,0.0
2287,2458,11,1,92.0,92.0,48.27,0.0
2288,2458,3,1,690.0,690.0,457.35,0.0
2289,2327,39,1,13.8,13.11,5.62,0.05
2290,2262,49,1,33.35,33.35,13.35,0.0
2291,2389,43,1,63.25,63.25,24.95,0.0
2292,2278,17,1,34.5,34.5,14.0,0.0
2293,2377,33,1,17.25,17.25,6.78,0.0
2294,2336,32,2,20.7,20.7,8.3,0.0
2295,2440,5,1,1840.0,1840.0,1331.05,0.0
2296,1744,22,1,25.3,25.3,10.26,0.0
2297,1659,43,1,63.25,63.25,25.74,0.0
2298,1523,43,2,63.25,63.25,24.78,0.0
2299,1567,9,1,460.0,460.0,244.15,0.0
2300,1567,42,2,36.8,34.96,14.66,0.05
2301,2437,36,1,20.7,20.7,8.19,0.0
2302,2083,39,1,13.8,13.8,5.55,0.0
2303,1786,16,1,17.25,17.25,6.83,0.0
2304,1786,35,1,46.0,46.0,18.4,0.0
2305,1732,36,2,20.7,20.7,8.12,0.0
2306,1690,31,2,9.2,9.2,3.63,0.0
2307,1266,2,1,1380.0,1380.0,899.83,0.0
2308,1566,30,1,11.5,11.5,4.65,0.0
2309,1286,29,1,18.4,16.56,7.46,0.1
2310,2115,2,1,1380.0,1380.0,920.23,0.0
2311,2115,37,1,25.3,25.3,10.28,0.0
2312,2650,46,1,9.2,9.2,3.63,0.0
2313,1242,6,1,977.5,977.5,686.63,0.0
2314,2040,12,1,287.5,287.5,152.38,0.0
2315,2040,33,1,17.25,17.25,7.0,0.0
2316,2402,19,1,103.5,103.5,41.02,0.0
2317,2355,41,1,51.75,51.75,20.81,0.0
2318,1650,23,2,40.25,40.25,15.87,0.0
2319,1846,18,1,28.75,27.31,11.53,0.05
2320,1820,21,1,20.7,20.7,8.22,0.0
2321,2349,29,1,18.4,18.4,7.24,0.0
2322,2349,8,1,322.0,322.0,227.95,0.0
2323,2469,4,1,402.5,382.37,267.41,0.05
2324,2469,16,1,17.25,17.25,6.87,0.0
2325,1641,2,1,1380.0,1380.0,934.8,0.0
2326,1641,1,1,1610.0,1610.0,1067.61,0.0
2327,1910,42,1,36.8,36.8,14.57,0.0
2328,1408,47,2,20.7,19.66,8.27,0.05
2329,1408,46,1,9.2,9.2,3.62,0.0
2330,2206,29,1,18.4,18.4,7.28,0.0
2331,2318,13,1,1265.0,1265.0,879.86,0.0
2332,2318,10,1,51.75,51.75,27.88,0.0
2333,2361,22,1,25.3,25.3,9.92,0.0
2334,2361,13,1,1265.0,1265.0,881.61,0.0
2335,2274,35,1,46.0,46.0,18.47,0.0
2336,2449,43,1,63.25,63.25,25.03,0.0
2337,2026,17,1,34.5,34.5,13.56,0.0
2338,2026,13,1,1265.0,1265.0,900.64,0.0
2339,2068,21,2,20.7,20.7,8.33,0.0
2340,2103,25,2,32.2,32.2,13.09,0.0
2341,1392,45,2,11.5,11.5,4.62,0.0
2342,2312,22,1,25.3,25.3,10.02,0.0
2343,2073,24,2,13.8,13.8,5.6,0.0
2344,1922,12,1,287.5,287.5,153.12,0.0
2345,1922,9,1,460.0,460.0,242.32,0.0
2346,1922,3,1,690.0,690.0,451.72,0.0
2347,1922,10,1,51.75,51.75,27.02,0.0
2348,1622,16,1,17.25,17.25,7.0,0.0
2349,1622,22,1,25.3,25.3,10.02,0.0
2350,1622,18,2,28.75,28.75,11.47,0.0
2351,1349,36,1,20.7,20.7,8.17,0.0
2352,1433,47,1,20.7,20.7,8.3,0.0
2353,1675,41,2,51.75,51.75,20.79,0.0
2354,1297,29,1,18.4,18.4,7.2,0.0
2355,1331,29,1,18.4,18.4,7.41,0.0
2356,2490,25,1,32.2,32.2,12.74,0.0
2357,2541,44,1,18.4,17.48,7.34,0.05
2358,1991,23,1,40.25,40.25,16.0,0.0
2359,1248,38,1,40.25,40.25,16.01,0.0
2360,1161,28,1,63.25,63.25,25.2,0.0
2361,1838,37,2,25.3,25.3,9.9,0.0
2362,1167,8,1,322.0,322.0,229.92,0.0
2363,2404,47,2,20.7,20.7,8.21,0.0
2364,2606,14,1,747.5,747.5,537.95,0.0
2365,1565,27,1,36.8,36.8,14.81,0.0
2366,1194,46,1,9.2,9.2,3.69,0.0
2367,2071,32,1,20.7,20.7,8.21,0.0
2368,2199,9,1,460.0,460.0,248.95,0.0
2369,2199,10,1,51.75,51.75,27.06,0.0
2370,2634,26,1,51.75,51.75,20.74,0.0
2371,2070,43,2,63.25,63.25,25.44,0.0
2372,1563,18,1,28.75,28.75,11.53,0.0
2373,1172,44,1,18.4,18.4,7.45,0.0
2374,1311,13,1,1265.0,1265.0,897.58,0.0
2375,1311,5,1,1840.0,1840.0,1314.96,0.0
2376,1399,28,1,63.25,60.09,25.52,0.05
2377,1399,45,2,11.5,11.5,4.67,0.0
2378,1245,29,1,18.4,18.4,7.46,0.0
2379,2087,7,1,805.0,764.75,582.01,0.05
2380,1192,2,1,1380.0,1380.0,930.73,0.0
2381,1192,1,1,1610.0,1610.0,1052.7,0.0
2382,1897,5,1,1840.0,1840.0,1327.72,0.0
2383,1522,2,1,1380.0,1380.0,913.51,0.0
2384,2648,1,1,1610.0,1610.0,1058.14,0.0
2385,1978,11,1,92.0,92.0,49.43,0.0
2386,1978,3,1,690.0,690.0,457.79,0.0
2387,1866,3,1,690.0,655.5,462.1,0.05
2388,1866,29,1,18.4,18.4,7.26,0.0
2389,2116,6,1,977.5,977.5,689.18,0.0
2390,2591,47,1,20.7,20.7,8.34,0.0
2391,2275,43,1,63.25,63.25,25.32,0.0
2392,2250,47,1,20.7,20.7,8.21,0.0
2393,2250,18,2,28.75,28.75,11.53,0.0
2394,2152,18,2,28.75,28.75,11.53,0.0
2395,1758,18,2,28.75,28.75,11.3,0.0
2396,1692,31,1,9.2,9.2,3.69,0.0
2397,1686,21,1,20.7,20.7,8.41,0.0
2398,2482,6,1,977.5,977.5,681.61,0.0
2399,2482,8,1,322.0,322.0,231.87,0.0
2400,1806,31,1,9.2,9.2,3.63,0.0
2401,1952,29,2,18.4,18.4,7.29,0.0
2402,1952,37,2,25.3,25.3,10.15,0.0
2403,2038,35,1,46.0,41.4,18.07,0.1
2404,2038,30,1,11.5,11.5,4.58,0.0
2405,1437,48,1,17.25,17.25,6.76,0.0
2406,1544,1,1,1610.0,1610.0,1087.62,0.0
2407,1544,13,1,1265.0,1265.0,881.78,0.0
2408,1823,28,1,63.25,63.25,25.48,0.0
2409,2421,31,2,9.2,9.2,3.61,0.0
2410,2218,26,2,51.75,51.75,20.71,0.0
2411,1908,27,2,36.8,36.8,14.88,0.0
2412,1908,16,1,17.25,17.25,6.97,0.0
2413,2604,9,1,460.0,437.0,245.76,0.05
2414,1213,47,1,20.7,20.7,8.28,0.0
2415,2079,40,2,32.2,32.2,12.65,0.0
2416,1748,23,1,40.25,40.25,15.89,0.0
2417,1492,4,1,402.5,402.5,272.8,0.0
2418,1181,45,1,11.5,11.5,4.65,0.0
2419,1181,10,1,51.75,51.75,27.58,0.0
2420,2013,50,1,46.0,46.0,18.53,0.0
2421,1176,17,1,34.5,34.5,13.92,0.0
2422,1176,32,2,20.7,18.63,8.33,0.1
2423,1666,34,1,33.35,33.35,13.11,0.0
2424,1666,2,1,1380.0,1380.0,922.25,0.0
2425,1666,14,1,747.5,747.5,538.96,0.0
2426,1550,22,1,25.3,25.3,10.27,0.0
2427,1221,20,1,13.8,13.8,5.4,0.0
2428,1221,18,1,28.75,28.75,11.44,0.0
2429,2130,22,1,25.3,25.3,10.22,0.0
2430,2130,46,2,9.2,8.74,3.68,0.05
2431,2272,33,2,17.25,17.25,6.99,0.0
2432,1282,8,1,322.0,322.0,225.56,0.0
