pedido_id,cliente_id,fecha_pedido,canal_venta,medio_pago,estado_pedido,tipo_envio,costo_envio
1491,1134,2024-05-11,Online,Transferencia,Entregado,Entrega Estandar,7.51
1492,522,2024-05-12,Online,Tarjeta de Debito,Entregado,Entrega Estandar,13.79
1493,780,2024-05-12,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1494,237,2024-05-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.5
1495,1003,2024-05-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1496,1087,2024-05-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1497,652,2024-05-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.13
1498,274,2024-05-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,33.71
1499,865,2024-05-13,Online,Transferencia,Cancelado,Entrega Estandar,0.0
1500,173,2024-05-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.98
1501,213,2024-05-13,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1502,203,2024-05-13,Online,Transferencia,Entregado,Entrega Estandar,7.95
1503,386,2024-05-14,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1504,653,2024-05-14,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1505,1003,2024-05-14,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1506,1038,2024-05-14,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.97
1507,623,2024-05-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.76
1508,403,2024-05-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.96
1509,564,2024-05-15,Online,Transferencia,Entregado,Entrega Estandar,8.18
1510,336,2024-05-15,Fisico,Tarjeta de Credito,Devuelto,Retiro en Tienda,0.0
1511,979,2024-05-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.99
1512,552,2024-05-15,Online,Transferencia,Entregado,Entrega Estandar,9.08
1513,656,2024-05-16,Online,Transferencia,Entregado,Entrega Estandar,7.96
1514,1082,2024-05-16,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1515,72,2024-05-16,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1516,620,2024-05-16,Online,Transferencia,Entregado,Entrega Estandar,7.36
1517,6,2024-05-16,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.09
1518,214,2024-05-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1519,378,2024-05-16,Online,Transferencia,Entregado,Entrega Estandar,7.59
1520,542,2024-05-16,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.23
1521,1102,2024-05-16,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1522,481,2024-05-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1523,416,2024-05-16,Online,Transferencia,Entregado,Entrega Estandar,8.05
1524,664,2024-05-17,Online,Transferencia,Devuelto,Entrega Estandar,31.49
1525,807,2024-05-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.3
1526,836,2024-05-17,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1527,1103,2024-05-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1528,557,2024-05-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.6
1529,997,2024-05-18,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1530,999,2024-05-18,Online,Transferencia,Entregado,Entrega Estandar,8.81
1531,382,2024-05-18,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.18
1532,921,2024-05-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1533,124,2024-05-19,Online,Transferencia,Entregado,Entrega Estandar,7.82
1534,1088,2024-05-19,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1535,6,2024-05-19,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1536,52,2024-05-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.92
1537,609,2024-05-20,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1538,1063,2024-05-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.12
1539,1166,2024-05-20,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.42
1540,938,2024-05-20,Online,Transferencia,Entregado,Entrega Estandar,12.27
1541,542,2024-05-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1542,1087,2024-05-20,Online,Transferencia,Entregado,Entrega Estandar,9.19
1543,540,2024-05-21,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
1544,512,2024-05-21,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1545,653,2024-05-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1546,939,2024-05-21,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1547,577,2024-05-21,Online,Transferencia,Entregado,Entrega Estandar,34.75
1548,1154,2024-05-22,Online,Tarjeta de Credito,Entregado,Entrega Express,7.76
1549,1038,2024-05-22,Online,Transferencia,Entregado,Entrega Estandar,29.38
1550,522,2024-05-22,Online,Transferencia,Entregado,Entrega Estandar,7.37
1551,812,2024-05-22,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.77
1552,868,2024-05-22,Online,Transferencia,Cancelado,Entrega Estandar,0.0
1553,111,2024-05-22,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
1554,1082,2024-05-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,31.17
1555,173,2024-05-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1556,561,2024-05-22,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1557,978,2024-05-22,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.4
1558,755,2024-05-22,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.45
1559,1099,2024-05-22,Online,Transferencia,Entregado,Entrega Estandar,6.82
1560,998,2024-05-23,Online,Tarjeta de Debito,Entregado,Entrega Estandar,38.37
1561,728,2024-05-23,Online,Tarjeta de Credito,Entregado,Entrega Express,8.31
1562,909,2024-05-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1563,481,2024-05-23,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.77
1564,1044,2024-05-23,Online,Tarjeta de Debito,Entregado,Entrega Estandar,21.11
1565,470,2024-05-23,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.74
1566,422,2024-05-24,Online,Transferencia,Entregado,Entrega Estandar,6.92
1567,416,2024-05-24,Online,Tarjeta de Credito,Entregado,Entrega Estandar,24.17
1568,141,2024-05-25,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.07
1569,1003,2024-05-25,Online,Tarjeta de Credito,Entregado,Entrega Estandar,32.4
1570,684,2024-05-25,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.86
1571,688,2024-05-25,Online,Transferencia,Entregado,Entrega Estandar,7.56
1572,959,2024-05-25,Online,Transferencia,Entregado,Entrega Estandar,7.97
1573,359,2024-05-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1574,542,2024-05-26,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1575,1014,2024-05-26,Online,Transferencia,Cancelado,Entrega Estandar,0.0
1576,1154,2024-05-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1577,35,2024-05-26,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1578,891,2024-05-26,Online,Transferencia,Entregado,Entrega Estandar,25.9
1579,895,2024-05-26,Online,Tarjeta de Debito,Cancelado,Entrega Estandar,0.0
1580,941,2024-05-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1581,274,2024-05-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1582,850,2024-05-27,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1583,780,2024-05-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1584,325,2024-05-27,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1585,928,2024-05-27,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.6
1586,861,2024-05-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,37.95
1587,48,2024-05-28,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1588,239,2024-05-28,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1589,237,2024-05-28,Online,Tarjeta de Credito,Entregado,Entrega Express,8.49
1590,583,2024-05-28,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1591,1038,2024-05-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.83
1592,1031,2024-05-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.92
1593,1051,2024-05-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1594,378,2024-05-29,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
1595,834,2024-05-29,Online,Transferencia,Entregado,Entrega Express,8.92
1596,780,2024-05-29,Online,Tarjeta de Debito,Entregado,Entrega Estandar,27.89
1597,131,2024-05-29,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1598,850,2024-05-29,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1599,87,2024-05-29,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.34
1600,755,2024-05-30,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1601,246,2024-05-30,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.78
1602,1111,2024-05-30,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1603,35,2024-05-31,Online,Tarjeta de Credito,Entregado,Entrega Estandar,17.98
1604,166,2024-05-31,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.0
1605,561,2024-05-31,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1606,173,2024-05-31,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1607,635,2024-05-31,Online,Transferencia,Entregado,Entrega Estandar,7.65
1608,1047,2024-05-31,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1609,1199,2024-05-31,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1610,1025,2024-05-31,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.08
1611,265,2024-06-01,Online,Tarjeta de Debito,Entregado,Entrega Estandar,34.92
1612,652,2024-06-01,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1613,780,2024-06-01,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1614,238,2024-06-01,Online,Tarjeta de Debito,Entregado,Entrega Estandar,16.56
1615,380,2024-06-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1616,4,2024-06-02,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1617,1171,2024-06-03,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1618,326,2024-06-03,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1619,917,2024-06-04,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1620,1177,2024-06-04,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1621,24,2024-06-05,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1622,459,2024-06-05,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1623,688,2024-06-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.49
1624,893,2024-06-07,Online,Tarjeta de Debito,Entregado,Entrega Express,6.92
1625,1153,2024-06-07,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1626,636,2024-06-07,Online,Transferencia,Entregado,Entrega Estandar,7.7
1627,347,2024-06-07,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.68
1628,937,2024-06-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,36.35
1629,114,2024-06-08,Online,Tarjeta de Debito,Entregado,Entrega Estandar,38.22
1630,274,2024-06-09,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1631,397,2024-06-10,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1632,1044,2024-06-10,Online,Tarjeta de Credito,Entregado,Entrega Estandar,36.34
1633,819,2024-06-11,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1634,274,2024-06-11,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1635,1017,2024-06-11,Online,Transferencia,Entregado,Entrega Estandar,7.98
1636,1111,2024-06-12,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1637,193,2024-06-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.59
1638,36,2024-06-12,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.32
1639,182,2024-06-13,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1640,203,2024-06-14,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1641,441,2024-06-14,Online,Tarjeta de Debito,Entregado,Entrega Estandar,37.69
1642,147,2024-06-15,Online,Transferencia,Entregado,Entrega Estandar,8.38
1643,1009,2024-06-15,Online,Transferencia,Entregado,Entrega Estandar,37.72
1644,1099,2024-06-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.4
1645,165,2024-06-16,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.52
1646,557,2024-06-16,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1647,24,2024-06-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1648,1082,2024-06-17,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.26
1649,796,2024-06-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.51
1650,439,2024-06-17,Online,Transferencia,Cancelado,Entrega Express,0.0
1651,919,2024-06-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.16
1652,382,2024-06-19,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.21
1653,124,2024-06-19,Online,Transferencia,Entregado,Entrega Estandar,8.43
1654,577,2024-06-19,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1655,535,2024-06-19,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1656,973,2024-06-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.63
1657,535,2024-06-20,Online,Transferencia,Entregado,Entrega Estandar,7.34
1658,535,2024-06-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1659,416,2024-06-21,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1660,527,2024-06-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.29
1661,938,2024-06-21,Online,Tarjeta de Credito,Entregado,Entrega Express,8.1
1662,661,2024-06-21,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1663,621,2024-06-21,Online,Transferencia,Entregado,Entrega Estandar,27.43
1664,1051,2024-06-22,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1665,540,2024-06-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.94
1666,522,2024-06-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,33.44
1667,580,2024-06-23,Online,Transferencia,Entregado,Entrega Estandar,34.46
1668,959,2024-06-24,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1669,218,2024-06-25,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1670,397,2024-06-25,Online,Tarjeta de Debito,Entregado,Entrega Estandar,13.08
1671,210,2024-06-25,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1672,728,2024-06-25,Online,Tarjeta de Credito,Entregado,Entrega Estandar,33.34
1673,1191,2024-06-26,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.97
1674,123,2024-06-26,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.42
1675,459,2024-06-27,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.1
1676,583,2024-06-27,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.21
1677,1101,2024-06-27,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.99
1678,938,2024-06-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,35.15
1679,843,2024-06-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.83
1680,990,2024-06-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.76
1681,928,2024-06-28,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1682,1096,2024-06-29,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.99
1683,304,2024-06-29,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.43
1684,1147,2024-07-01,Online,Transferencia,Entregado,Entrega Estandar,7.87
1685,978,2024-07-01,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1686,506,2024-07-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1687,1063,2024-07-03,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.91
1688,938,2024-07-03,Online,Transferencia,Entregado,Entrega Express,13.91
1689,1022,2024-07-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.09
1690,422,2024-07-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.78
1691,344,2024-07-04,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1692,506,2024-07-04,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.59
1693,1014,2024-07-04,Online,Transferencia,Entregado,Entrega Estandar,8.8
1694,338,2024-07-05,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1695,328,2024-07-05,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.14
1696,839,2024-07-06,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1697,396,2024-07-06,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
1698,1070,2024-07-07,Online,Transferencia,Entregado,Entrega Express,30.38
1699,540,2024-07-08,Online,Transferencia,Entregado,Entrega Estandar,8.16
1700,542,2024-07-08,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1701,324,2024-07-08,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.15
1702,806,2024-07-09,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1703,1111,2024-07-10,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.09
1704,858,2024-07-10,Online,Transferencia,Entregado,Entrega Estandar,8.69
1705,871,2024-07-10,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.6
1706,1087,2024-07-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.47
1707,396,2024-07-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,32.28
1708,612,2024-07-11,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1709,865,2024-07-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.96
1710,835,2024-07-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1711,1158,2024-07-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.41
1712,664,2024-07-12,Online,Tarjeta de Credito,Devuelto,Entrega Estandar,7.59
1713,834,2024-07-12,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1714,404,2024-07-12,Online,Transferencia,Entregado,Entrega Estandar,6.84
1715,948,2024-07-13,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1716,1131,2024-07-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,34.82
1717,404,2024-07-13,Online,Transferencia,Entregado,Entrega Estandar,8.9
1718,1003,2024-07-14,Online,Tarjeta de Debito,Entregado,Entrega Estandar,6.95
1719,858,2024-07-15,Online,Transferencia,Entregado,Entrega Estandar,9.08
1720,251,2024-07-15,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.44
1721,1081,2024-07-15,Online,Transferencia,Entregado,Entrega Express,7.21
1722,213,2024-07-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,20.86
1723,912,2024-07-15,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1724,368,2024-07-16,Online,Transferencia,Entregado,Entrega Estandar,7.64
1725,1103,2024-07-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1726,1017,2024-07-17,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
1727,1020,2024-07-17,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1728,619,2024-07-17,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1729,157,2024-07-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,15.35
1730,210,2024-07-18,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.17
1731,1075,2024-07-19,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1732,422,2024-07-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.51
1733,588,2024-07-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1734,1082,2024-07-20,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1735,1017,2024-07-21,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1736,1163,2024-07-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.99
1737,597,2024-07-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.13
1738,1122,2024-07-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1739,110,2024-07-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1740,195,2024-07-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,38.68
1741,228,2024-07-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1742,1096,2024-07-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,38.79
1743,959,2024-07-22,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1744,408,2024-07-22,Online,Transferencia,Entregado,Entrega Estandar,7.64
1745,664,2024-07-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1746,265,2024-07-22,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1747,1154,2024-07-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
1748,521,2024-07-23,Online,Transferencia,Entregado,Entrega Estandar,7.64
1749,1002,2024-07-23,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1750,376,2024-07-23,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
1751,1017,2024-07-23,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.49
1752,978,2024-07-24,Online,Transferencia,Entregado,Entrega Estandar,7.64
1753,1070,2024-07-24,Online,Tarjeta de Debito,Entregado,Entrega Estandar,17.89
1754,289,2024-07-24,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.51
1755,812,2024-07-24,Online,Transferencia,Entregado,Entrega Estandar,7.21
1756,113,2024-07-24,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.69
1757,397,2024-07-25,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.72
1758,506,2024-07-25,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
